Epoch,Train Accuracy,Validation Accuracy,Train Loss,Validation Loss
173,0.9495833333333333,0.9543918918918919,1.4665796,1.5171457110224544
174,0.9529166666666666,0.9476351351351351,1.4624593,1.5184870603922251
175,0.9391666666666667,0.9611486486486487,1.4636817,1.5156320881199192
176,0.9575,0.9543918918918919,1.4696258,1.5141884475140959
177,0.94625,0.9408783783783784,1.4630566,1.5211243113955937
178,0.94375,0.9527027027027027,1.4631187,1.5173064276978776
179,0.9466666666666667,0.9442567567567568,1.4677587,1.5219578453012415
180,0.95,0.9459459459459459,1.4687225,1.520873192194346
181,0.9466666666666667,0.9408783783783784,1.4628922,1.5163437675785374
182,0.9475,0.9543918918918919,1.4762881,1.5113545688422951
183,0.94875,0.9510135135135135,1.4622874,1.517919285877331
184,0.9545833333333333,0.9510135135135135,1.4630907,1.5171881269764256
185,0.9545833333333333,0.9527027027027027,1.4626917,1.5112235095049884
186,0.9525,0.956081081081081,1.4689347,1.512201492850845
187,0.9475,0.9391891891891891,1.4803643,1.5269457681758984
188,0.9516666666666667,0.9442567567567568,1.4647511,1.5218671753599837
189,0.9466666666666667,0.9408783783783784,1.4689631,1.524706151034381
190,0.9420833333333334,0.9510135135135135,1.4704237,1.5106446034199483
191,0.9541666666666667,0.9527027027027027,1.4663185,1.5234087544518549
192,0.9454166666666667,0.9442567567567568,1.4721284,1.517885153358047
193,0.9554166666666667,0.9510135135135135,1.4633834,1.514731255737511
194,0.9479166666666666,0.9577702702702703,1.4636526,1.512921533069095
195,0.9508333333333333,0.9425675675675675,1.4687766,1.5252211770495854
196,0.9495833333333333,0.9493243243243243,1.4676962,1.5131747078251194
197,0.9504166666666667,0.9459459459459459,1.4636014,1.5240387497721493
198,0.945,0.9375,1.4623473,1.521127462387085
199,0.94875,0.956081081081081,1.464163,1.5125923317831915
200,0.9608333333333333,0.9510135135135135,1.462056,1.5129227670463357
201,0.9520833333333333,0.9611486486486487,1.4622946,1.5088672058002368
202,0.9554166666666667,0.9510135135135135,1.4679657,1.5220015725573979
203,0.9533333333333334,0.9476351351351351,1.4645048,1.5172155741098765
204,0.9508333333333333,0.9290540540540541,1.4866637,1.5342497632310197
205,0.95625,0.9543918918918919,1.4745523,1.5143202188852671
206,0.94375,0.9425675675675675,1.4655671,1.513953698647989
207,0.95375,0.9510135135135135,1.469864,1.5180621147155762
208,0.9558333333333333,0.9594594594594594,1.4647951,1.5016993316444192
209,0.96,0.9493243243243243,1.4851071,1.5132546618178084
210,0.94,0.956081081081081,1.471365,1.514458646645417
211,0.9520833333333333,0.956081081081081,1.4689113,1.5090471151712779
212,0.9575,0.964527027027027,1.462208,1.509755108807538
213,0.9429166666666666,0.9493243243243243,1.4641826,1.5168760370563816
214,0.9529166666666666,0.9510135135135135,1.462261,1.5139986212189134
215,0.9591666666666666,0.9577702702702703,1.47561,1.5167183135006879
216,0.9604166666666667,0.9611486486486487,1.4700285,1.5018001440409068
217,0.9583333333333334,0.9527027027027027,1.4757565,1.5164397342784985
218,0.9545833333333333,0.9543918918918919,1.4712902,1.5064436261718337
219,0.95375,0.9679054054054054,1.4701747,1.5051416609738324
220,0.96,0.9543918918918919,1.4764771,1.511143175331322
221,0.95375,0.9442567567567568,1.4694399,1.5239457923012811
222,0.9554166666666667,0.9375,1.4722732,1.52110387827899
223,0.9504166666666667,0.9611486486486487,1.4856987,1.5084822242324416
224,0.9620833333333333,0.9459459459459459,1.4693491,1.521992032592361
225,0.955,0.9594594594594594,1.4638782,1.514418685758436
226,0.9529166666666666,0.9662162162162162,1.4660555,1.5013306463086926
227,0.9533333333333334,0.9425675675675675,1.4765514,1.5263015998376381
228,0.9558333333333333,0.9628378378378378,1.4641658,1.5141570600303444
229,0.955,0.956081081081081,1.464371,1.5100974714433826
230,0.9475,0.9476351351351351,1.474622,1.5077519513465263
231,0.95375,0.9662162162162162,1.4648249,1.5048780699033995
232,0.9616666666666667,0.9662162162162162,1.4623911,1.5007998266735592
233,0.95625,0.9577702702702703,1.4649115,1.5074739842801481
234,0.95875,0.956081081081081,1.475828,1.5093777662998922
235,0.9541666666666667,0.9594594594594594,1.4696274,1.5117040775917672
236,0.9570833333333333,0.9594594594594594,1.4681149,1.5046508312225342
237,0.9554166666666667,0.9527027027027027,1.4633129,1.5142722838633769
238,0.94625,0.9493243243243243,1.4668022,1.5157073091816258
239,0.9591666666666666,0.9375,1.4772648,1.5253409437231116
240,0.9545833333333333,0.9543918918918919,1.4746511,1.5114209716384475
241,0.9504166666666667,0.9662162162162162,1.4665111,1.5012522033742957
242,0.955,0.9611486486486487,1.4630307,1.501645471598651
243,0.9470833333333334,0.9442567567567568,1.4750745,1.5181056325500075
244,0.9608333333333333,0.9594594594594594,1.4871998,1.5110626736202755
245,0.9533333333333334,0.9510135135135135,1.4692878,1.510027914433866
246,0.9508333333333333,0.9543918918918919,1.4645352,1.507438978633365
247,0.965,0.9577702702702703,1.4638579,1.5093636351662714
248,0.95125,0.9493243243243243,1.4666963,1.5127237745233484
249,0.9641666666666666,0.9679054054054054,1.4719305,1.503295721234502
250,0.96125,0.9527027027027027,1.465398,1.5129465154699377
251,0.9570833333333333,0.9510135135135135,1.4635488,1.5069246710957707
252,0.9583333333333334,0.9476351351351351,1.4654475,1.5112530991837785
253,0.9545833333333333,0.9493243243243243,1.4753444,1.5151819699519389
254,0.9533333333333334,0.9577702702702703,1.472065,1.5084530372877378
255,0.9504166666666667,0.9341216216216216,1.4687077,1.5351462203103143
256,0.9525,0.9476351351351351,1.466342,1.513210570490038
257,0.9566666666666667,0.9628378378378378,1.4672475,1.5066631162488782
258,0.9633333333333334,0.9493243243243243,1.4717853,1.5160970301241488
259,0.9545833333333333,0.9527027027027027,1.461919,1.5045151710510254
260,0.9608333333333333,0.9679054054054054,1.4643701,1.4974761911340662
261,0.9620833333333333,0.9679054054054054,1.4625236,1.5010435162363827
262,0.95875,0.9493243243243243,1.4706043,1.5198360681533813
263,0.9570833333333333,0.9425675675675675,1.4720367,1.5147976553117908
264,0.9541666666666667,0.9476351351351351,1.4709872,1.5145052671432495
265,0.9595833333333333,0.9527027027027027,1.4634607,1.5067623177090206
266,0.96,0.9611486486486487,1.4649541,1.5077545449540422
267,0.9545833333333333,0.9543918918918919,1.475523,1.5083680185111794
268,0.9595833333333333,0.964527027027027,1.4664757,1.5046260066934534
269,0.94625,0.9493243243243243,1.4641604,1.5106738870208327
270,0.9625,0.9510135135135135,1.4647316,1.516429076323638
271,0.9570833333333333,0.9695945945945946,1.4689901,1.5069036902608097
272,0.955,0.9594594594594594,1.464627,1.5068884282498747
273,0.9575,0.9628378378378378,1.4740485,1.5073513888023995
274,0.95625,0.9695945945945946,1.4645486,1.5039782878514882
275,0.955,0.9611486486486487,1.4694457,1.503642462395333
276,0.9616666666666667,0.9594594594594594,1.4686546,1.5048344199721877
277,0.9595833333333333,0.9527027027027027,1.4691093,1.5058641723684363
278,0.9658333333333333,0.9425675675675675,1.4729618,1.5151705065289058
279,0.9575,0.956081081081081,1.4661623,1.5218000959705662
280,0.96,0.956081081081081,1.4622438,1.5054427965267285
281,0.9520833333333333,0.9577702702702703,1.4633532,1.509893149942965
282,0.9566666666666667,0.9510135135135135,1.46486,1.5110838252144891
283,0.95375,0.9662162162162162,1.4651548,1.5005340447296966
284,0.9591666666666666,0.9577702702702703,1.467006,1.506845860867887
285,0.9591666666666666,0.9510135135135135,1.470574,1.5069210368233759
286,0.9629166666666666,0.9594594594594594,1.4654846,1.508699123923843
287,0.9579166666666666,0.9628378378378378,1.4713316,1.503485334886087
288,0.9604166666666667,0.9611486486486487,1.4641764,1.4996920308551274
289,0.9554166666666667,0.9628378378378378,1.4620539,1.5027070399877187
290,0.9566666666666667,0.9662162162162162,1.4649326,1.5019344091415405
291,0.9654166666666667,0.9493243243243243,1.4822114,1.5149906293765918
292,0.9629166666666666,0.9662162162162162,1.4627471,1.5106352277704187
293,0.96125,0.9611486486486487,1.4696592,1.5074765488908097
294,0.9583333333333334,0.9527027027027027,1.4652479,1.5066529447967942
295,0.9629166666666666,0.9679054054054054,1.4649891,1.5035696351850354
296,0.9525,0.9459459459459459,1.4784018,1.510228385796418
297,0.9570833333333333,0.956081081081081,1.4778236,1.5067153621364284
298,0.9633333333333334,0.9611486486486487,1.4775391,1.5044013390669952
299,0.9625,0.9662162162162162,1.4647486,1.50418581189336
300,0.9616666666666667,0.9527027027027027,1.464132,1.5146360300682686
